"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"Phillip Walker","CAR","QB","13416","weighted",373.241843971631,85.1144432514247,0.877304964539007,0.537401153701776,4.97588652482269,4.16485894118876,16.8198581560284,5.95383909759073,0.099290780141844,0.14142135623731,0.46241134751773,0.480832611206852,0.44,7.85065973717071e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-02-26,NA,NA,NA,NA
"Joshua Dobbs","CLE","QB","13119","weighted",178.619203747073,215.944012454139,0.729742388758782,0.638017862465783,0.8,1.40292733282991,27.5348946135831,30.2033433586605,0.163934426229508,0.287485109186457,0.0622950819672131,0.109244341490854,0.49,6.79905404207551e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-01-26,NA,NA,NA,NA
"Colt McCoy","ARI","QB","9899","weighted",327.358288770053,133.178309297666,1.60641711229947,1.04591267715809,0.868092691622103,0.63761442228807,15.7860962566845,4.5635720582101,0,0,0.623885918003565,0.635559163621349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,1986-09-05,"IR","Calf",2022,0
"Malik Willis","TEN","QB","15694","weighted",301.024907063197,134.522549059999,1.85762081784387,0.850091211056579,1.75390334572491,0.952574260253293,35.003717472119,38.6849510709951,0.828996282527881,0.86516690244443,0.0823915737298637,0.0674301424846743,0.6,1.28284115101277e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-05-25,NA,NA,NA,NA
"Mike White","NYJ","QB","13598","weighted",377,NA,2.9,NA,2.3,NA,-0.2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-03-25,NA,NA,NA,NA
"Jordan Love","GB","QB","14782","weighted",256.044727272727,96.4236233294376,1.16327272727273,0.441396958770247,1.59890909090909,1.59042350053439,13.3425454545455,10.8520514625604,0.0687272727272727,0.135896104393816,0.287909090909091,0.363309408539156,1.83,2.56560747352882e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1998-11-02,NA,NA,NA,NA
"Brandon Allen","CIN","QB","12621","weighted",331,NA,3.8,NA,1.5,NA,10,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1992-09-05,NA,NA,NA,NA
"Brandon Allen","CIN","QB","12621","weighted",331,NA,3.8,NA,1.5,NA,10,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1992-09-05,NA,NA,NA,NA
"Cooper Rush","FA","QB","13124","weighted",323,NA,2,NA,0,NA,3,NA,0,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1993-11-21,NA,NA,NA,NA
"Trace McSorley","FA","QB","14061","weighted",192.51134751773,160.251609820307,0.491489361702128,0.700035713374682,0.764539007092199,1.08894444302728,7.1468085106383,10.6066017177982,0.233333333333333,0.332340187157677,0.0843971631205674,0.120208152801713,0.54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1970-01-01,NA,NA,NA,NA
"Chad Henne","KC","QB","9073","weighted",228.993031358885,68.5893577750951,0.505226480836237,0.707106781186548,1.14843205574913,0.212132034355964,11.4738675958188,3.53553390593274,0.247386759581882,0.353553390593274,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,1985-07-02,NA,NA,NA,NA
"Josh Johnson","FA","QB","9207","weighted",260.72,NA,1.55,NA,2.11,NA,0.31,NA,0.16,NA,0.15,NA,2.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,1986-05-15,NA,NA,NA,NA
"Brett Rypien","DEN","QB","14065","weighted",178.57337883959,95.4594154601839,1.03071672354949,1.41421356237309,1.29078498293515,0.424264068711929,4.60750853242321,4.94974746830583,0,0,0.0773037542662116,0.106066017177982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA
"C.J. Beathard","JAC","QB","13125","weighted",148.235159817352,94.3121766003254,1.02054794520548,1.00155915806415,0.37716894977169,0.555610521785355,7.89041095890411,8.05481245928682,0,0,0.526407914764079,0.497043827950382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1993-11-16,NA,NA,NA,NA
"Nick Foles","IND","QB","10699","weighted",190.076655052265,57.2756492761104,1.04947735191638,0.0707106781186548,1.24738675958188,0.353553390593274,15.609756097561,14.8492424049175,0.346341463414634,0.494974746830583,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1989-01-20,NA,NA,NA,NA
"Tim Boyle","FA","QB","13873","weighted",223,NA,2,NA,1,NA,8,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1970-01-01,NA,NA,NA,NA
"Sam Howell","WAS","QB","15693","weighted",221,NA,1,NA,1,NA,11,NA,0,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-09-16,NA,NA,NA,NA
"Jarrett Stidham","LVR","QB","14063","weighted",197.536585365854,4.94974746830583,0.505226480836237,0.707106781186548,0.950522648083624,0.0707106781186547,32.7386759581882,35.3553390593274,0.544250871080139,0.777817459305202,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1996-08-08,NA,NA,NA,NA
"Mason Rudolph","PIT","QB","13595","weighted",106.015094339623,108.187337521542,0.517735849056604,0.636396103067893,0.517735849056604,0.636396103067893,10.4264150943396,11.3137084989848,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-07-17,NA,NA,NA,NA
"Chase Daniel","LAC","QB","9706","weighted",102.372822299652,118.086832458153,0.505226480836237,0.707106781186548,0.554703832752613,0.636396103067893,2.48989547038328,12.1622366364086,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,1986-10-07,NA,NA,NA,NA
"Nick Mullens","MIN","QB","13968","weighted",97.3519163763066,115.258405333407,0.505226480836237,0.707106781186548,0.554703832752613,0.636396103067893,6.06271777003484,8.48528137423857,0,0,0.505226480836237,0.707106781186548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-03-21,NA,NA,NA,NA
"Blaine Gabbert","TB","QB","10262","weighted",166,NA,0.8,NA,0,NA,-8.3,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1989-10-15,NA,NA,NA,NA
"John Wolford","LAR","QB","15035","weighted",99.1637630662021,89.8025612106915,0.505226480836237,0.707106781186548,1.19790940766551,0.282842712474619,7.4794425087108,10.7480230740355,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1970-01-01,NA,NA,NA,NA
"Nate Sudfeld","SF","QB","12815","weighted",73.184668989547,92.6309883354377,0.505226480836237,0.707106781186548,0.505226480836237,0.707106781186548,9.5993031358885,13.4350288425444,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1993-10-07,NA,NA,NA,NA
"Kyle Trask","TB","QB","15242","weighted",136,NA,1,NA,0,NA,3,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1970-01-01,NA,NA,NA,NA
"Taysom Hill","NO","QB","13424","weighted",77.81,NA,0.34,NA,0.34,NA,99.7,NA,0.92,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1990-08-23,NA,NA,NA,NA
"Derrick Henry","TEN","RB","12626","weighted",NA,NA,NA,NA,NA,NA,1635.17644247788,221.272292011762,13.269191930726,2.21745570561396,1.77592699115044,0.984481270791091,1.06,0,NA,NA,194.707203539823,25.4248958601286,1.02172842325626,0.718013299174013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1994-01-04,NA,NA,NA,NA
"Jonathan Taylor","IND","RB","14802","weighted",NA,NA,NA,NA,NA,NA,1652.59644247788,143.015387743899,15.0885663716814,1.58597738727498,2.37939159292035,0.704148450271802,0.01,0,NA,NA,352.523238938053,68.7842716373704,1.96734513274336,0.466377499732207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1999-01-19,NA,NA,NA,NA
"Dalvin Cook","MIN","RB","13128","weighted",NA,NA,NA,NA,NA,NA,1318.87548672566,168.582434900409,10.2583674816259,1.18549846637938,2.86808407079646,0.518072060963738,2.13,0,NA,NA,351.621309734513,64.318734755123,1.20184490775461,0.987853642181392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-08-10,NA,NA,NA,NA
"Nick Chubb","CLE","RB","13610","weighted",NA,NA,NA,NA,NA,NA,1289.76663716814,176.600415427708,9.76485142058687,2.84712445213614,1.36963495575221,0.734417805074124,NA,NA,NA,NA,210.123646017699,44.3124207603121,1.11838751746623,0.254195611964311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-12-27,NA,NA,NA,NA
"Joe Mixon","CIN","RB","13131","weighted",NA,NA,NA,NA,NA,NA,1236.10336283186,113.799525500276,10.1777640117994,1.32139392765581,1.49887831858407,0.659550625359846,NA,NA,NA,NA,331.461008849558,75.3023729617693,2.18998820058997,0.308320877118202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1996-07-24,NA,NA,NA,NA
"Christian McCaffrey","CAR","RB","13130","weighted",NA,NA,NA,NA,NA,NA,1052.38861946903,184.594545719121,7.66208800844361,1.76145603065953,1.55477876106195,0.633235958171383,0.53,0,NA,NA,739.237203539823,82.5431315662089,4.16718632783957,1.65523836752237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1996-06-07,NA,NA,NA,NA
"Najee Harris","PIT","RB","15254","weighted",NA,NA,NA,NA,NA,NA,1197.58752212389,85.5808093600895,8.23034379190132,1.89795379444898,1.83203539823009,0.965017625757328,0.08,0,NA,NA,403.456637168142,53.7781196467708,2.43296594261196,0.74081925223619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-03-09,NA,NA,NA,NA
"Cam Akers","LAR","RB","14799","weighted",NA,NA,NA,NA,NA,NA,956.174495575221,210.28435448071,6.44573823940382,1.91695430269498,3.28921460176991,0.339449187014056,0.11,0,NA,NA,271.039061946903,84.3156709786755,1.19116441546344,0.476578225294396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1970-01-01,NA,NA,NA,NA
"Rashaad Penny","SEA","RB","13608","weighted",NA,NA,NA,NA,NA,NA,993.382123893805,160.330125699341,7.58466729429486,2.11455441953565,1.05293584070796,0.486869628247049,0.14,0,NA,NA,136.815734513274,53.5331143838548,0.54133270570514,0.402733759899353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1996-02-02,NA,NA,NA,NA
"Saquon Barkley","NYG","RB","13604","weighted",NA,NA,NA,NA,NA,NA,1046.2567079646,143.585922109478,7.04690609966146,1.70911191860261,1.4501482300885,0.692288343964142,NA,NA,NA,NA,433.442637168142,38.2538177003532,2.56231513927659,0.861519289634028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1997-02-09,NA,NA,NA,NA
"Elijah Mitchell","SF","RB","15263","weighted",NA,NA,NA,NA,NA,NA,1121.67752212389,99.7223025265397,7.61776092986396,1.04160251902142,1.28044247787611,0.782791422324452,0.11,0,NA,NA,202.764778761062,41.9558126963607,1.2879027869502,0.449936530597068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1970-01-01,NA,NA,NA,NA
"D'Andre Swift","DET","RB","14797","weighted",NA,NA,NA,NA,NA,NA,939.826973451328,149.031591984335,7.42189276418532,1.90105494501186,1.92593584070796,0.478721676723382,0.13,0,NA,NA,469.508265486726,51.7759254333346,2.48093909422176,0.709592881822906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1999-01-14,NA,NA,NA,NA
"Austin Ekeler","LAC","RB","13404","weighted",NA,NA,NA,NA,NA,NA,932.903327433628,113.134785755817,9.03692501164416,1.26941107615718,2.35318584070796,0.346084562014228,0.53,0,NA,NA,659.387522123894,54.3680095977177,5.3230572892408,1.40514735376489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Javonte Williams","DEN","RB","15256","weighted",NA,NA,NA,NA,NA,NA,1065.1857699115,87.5040490933138,7.41125414266199,1.13457928220933,1.73205530973451,0.5541681045825,0.17,2.96828462132282e-17,NA,NA,360.442920353982,45.1593426786561,2.54363081309022,0.707125917062185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2000-04-25,NA,NA,NA,NA
"Ezekiel Elliott","DAL","RB","12625","weighted",NA,NA,NA,NA,NA,NA,1032.26961973279,97.8235238495464,8.25148173620073,1.08791221752005,2.33795477903392,0.338484942103571,1.59,0,NA,NA,289.34269270298,55.0428361273531,1.99180706133267,0.496929626396291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1995-07-22,NA,NA,NA,NA
"Miles Sanders","PHI","RB","14079","weighted",NA,NA,NA,NA,NA,NA,1019.1647079646,99.9821316965639,5.32236981835119,0.9914465954242,1.6679314159292,0.202472051930307,1.59,0,NA,NA,211.74182300885,25.6592055802299,0.841417792268281,0.509297052500645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1970-01-01,NA,NA,NA,NA
"Breece Hall","NYJ","RB","15708","weighted",NA,NA,NA,NA,NA,NA,927.508283185841,166.205977405443,6.21564386733934,1.60558248891192,1.71895796460177,0.574149166759629,0.17,2.96828462132282e-17,NA,NA,297.287451327434,67.5444854697958,1.40750657513853,0.418119256557389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2001-05-31,NA,NA,NA,NA
"Alvin Kamara","NO","RB","13132","weighted",NA,NA,NA,NA,NA,NA,967.832796460177,134.576191438189,7.35003263992645,0.938649391385335,1.31787610619469,0.758957727183302,NA,NA,NA,NA,548.175292035398,66.1823730136194,4.05063992644524,1.03845684959008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-07-25,NA,NA,NA,NA
"Leonard Fournette","TB","RB","13129","weighted",NA,NA,NA,NA,NA,NA,976.959054470709,98.555333332368,9.12098020708797,1.58298229012491,1.24611168208291,0.900110790468534,NA,NA,NA,NA,450.49677286742,92.0587801392596,2.38008865211038,0.501766797203052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1996-07-06,NA,NA,NA,NA
"J.K. Dobbins","BAL","RB","14800","weighted",NA,NA,NA,NA,NA,NA,922.601504424779,120.127073558839,8.03573451327434,1.28455885444718,0.656641592920354,0.617270330164742,0.15,0,NA,NA,209.502017699115,52.3534816541391,0.863646017699115,0.57955680362627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1998-12-17,"Q","Knee - ACL",2022,0
"David Montgomery","CHI","RB","14071","weighted",NA,NA,NA,NA,NA,NA,989.95396460177,83.0390433383141,7.47061987434979,1.53285543371639,1.49380530973451,0.69311589867802,0.53,0,NA,NA,367.887203539823,45.762180737784,1.70040667432277,0.629920928400323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-06-07,NA,NA,NA,NA
"Dameon Pierce","HOU","RB","15717","weighted",NA,NA,NA,NA,NA,NA,934.726778761062,137.355796212514,6.0692389380531,0.978507818564145,1.96384955752212,0.886984873557418,0.17,2.96828462132282e-17,NA,NA,279.144973451327,103.514848737307,1.33038938053097,0.492833469060449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-02-19,NA,NA,NA,NA
"Josh Jacobs","LVR","RB","14073","weighted",NA,NA,NA,NA,NA,NA,954.644017699115,114.533947241857,8.06981510439041,1.39351506225994,2.17673672566372,0.348002992168023,NA,NA,NA,NA,272.492584070796,51.5367863062768,0.842255692069765,0.778564731182142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1998-02-11,NA,NA,NA,NA
"Aaron Jones","GB","RB","13319","weighted",NA,NA,NA,NA,NA,NA,925.765132743363,127.825734032946,5.97549669699614,1.42818840559439,1.40526327433628,0.713550968049406,NA,NA,NA,NA,534.964283185841,95.6331887869299,3.93542365698617,1.05854565424116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1994-12-02,NA,NA,NA,NA
"Damien Harris","NE","RB","14075","weighted",NA,NA,NA,NA,NA,NA,967.260867256637,94.4651574498635,9.5412855993564,1.8038191831339,1.48278761061947,0.247234101293287,0.03,3.71035577665353e-18,NA,NA,139.150353982301,42.7615983810432,0.426785197103781,0.420128090901783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1970-01-01,NA,NA,NA,NA
"Antonio Gibson","WAS","RB","14852","weighted",NA,NA,NA,NA,NA,NA,897.735380530974,104.747858172862,6.44749324639031,1.58803040960933,2.46248451327434,0.457620008604815,0.04,0,NA,NA,261.312318584071,67.1147125324574,1.55622356776898,0.477027833810197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1970-01-01,NA,NA,NA,NA
"James Conner","ARI","RB","13146","weighted",NA,NA,NA,NA,NA,NA,901.004230088496,109.993848201672,10.1511504424779,2.81944817061038,1.1240685840708,0.865615155327372,NA,NA,NA,NA,371.689115044248,59.7214009957509,2.16263716814159,0.37286408762531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-05-05,NA,NA,NA,NA
"Chase Edmonds","MIA","RB","13726","weighted",NA,NA,NA,NA,NA,NA,743.00007079646,142.688030533149,4.10463476243664,1.27879518572738,1.57991150442478,0.602181990986054,0.09,1.48414231066141e-17,NA,NA,366.285504424779,55.6304910554863,1.53117054729788,0.490045769961807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1996-04-13,NA,NA,NA,NA
"Travis Etienne","JAC","RB","15253","weighted",NA,NA,NA,NA,NA,NA,833.75407079646,127.456584732672,5.66347381009328,1.52705204039571,2.14511061946903,0.512809938868836,0.17,2.96828462132282e-17,NA,NA,424.676283185841,83.785255146807,2.30509256158814,0.791985037467368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-01-26,NA,NA,NA,NA
"Devin Singletary","BUF","RB","14080","weighted",NA,NA,NA,NA,NA,NA,864.726938053097,84.2545580320121,6.58739530461494,2.20890494725471,0.904856194690266,0.550391551028516,0.01,0,NA,NA,237.085150442478,46.524335574644,1.19794982812843,0.620978203691094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-09-03,NA,NA,NA,NA
