"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"Henry To'oTo'o","HOU","LB","16236","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.4065023112481,22.6698434048407,NA,NA,0.309922958397535,0.014142135623731,3.91719568567026,0.403050865276332,0.0545762711864407,0.0777817459305202,2023,2001-01-05,NA,NA,NA,NA
"Owen Pappoe","ARI","LB","16237","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.6759938366718,37.4483751316396,NA,NA,0.302650231124807,0.431335136523794,3.4591063174114,1.08187337521542,0.0644992295839753,0.0919238815542512,2023,2000-09-29,NA,NA,NA,NA
"Drake Thomas","SEA","LB","16450","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.2626194144838,45.4103974878001,NA,NA,0.248073959938367,0.353553390593274,2.85183359013867,1.49906637611548,0.059537750385208,0.0848528137423857,2023,2000-02-25,NA,NA,NA,NA
"Willie Gay","NO","LB","14926","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.5925291828794,17.1431018628176,NA,NA,0.867470817120623,0.124595351186555,3.85513618677043,1.51327588332418,0.06965953307393,0.0682144483674811,2020,1998-02-15,"Q","Undisclosed",2024,0
"Isaiah McDuffie","GB","LB","15473","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.5542492917847,26.7993470069702,NA,NA,0.324220963172805,0.494974746830583,2.06529745042493,1.62634559672906,0.3,0,2021,1999-07-21,NA,NA,NA,NA
"Jamin Davis","WAS","LB","15373","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.9794617563739,24.3951839509359,NA,NA,0.0926345609065156,0.14142135623731,1.69475920679887,1.06066017177982,0,0,2021,1998-12-12,NA,NA,NA,NA
"Dorian Williams","BUF","LB","16284","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.4229461756374,10.040916292849,NA,NA,0.722096317280453,0.424264068711929,2.72209631728045,0.424264068711929,0,0,2023,2001-06-28,NA,NA,NA,NA
"DeMarvion Overshown","DAL","LB","16283","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.5065155807365,40.4465078838705,NA,NA,0,0,1.07365439093484,1.4142135623731,0,0,2023,2000-08-13,"Q","Hip",2024,0
"Junior Colson","LAC","LB","16665","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7449008498584,17.1826947828331,NA,NA,0,0,0.536827195467422,0.707106781186548,0,0,2024,2002-12-06,NA,NA,NA,NA
"Zack Baun","PHI","LB","14893","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.8671388101983,10.8894444302728,NA,NA,0.231586402266289,0.353553390593274,2.11161473087819,1.69705627484771,0,0,2020,1996-12-30,NA,NA,NA,NA
"Jack Gibbens","TEN","LB","16009","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.9179886685552,4.45477272147525,NA,NA,0.41685552407932,0.636396103067893,1.41685552407932,0.636396103067893,0,0,2022,1998-11-24,NA,NA,NA,NA
"Jake Hummel","LAR","LB","16017","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.3090651558074,19.3747258045114,NA,NA,0,0,1.18526912181303,0.282842712474619,0,0,2022,1999-01-04,NA,NA,NA,NA
"Sione Takitaki","NE","LB","14212","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.3386685552408,13.2228968081884,NA,NA,0.509490084985836,0.777817459305203,2,0,0,0,2019,NA,NA,"Knee",2024,0
"Cole Holcomb","PIT","LB","14260","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.9240793201133,6.22253967444162,NA,NA,0.138951841359773,0.212132034355964,1.27790368271955,0.424264068711929,0,0,2019,1996-07-30,NA,"Knee",2024,0
"Krys Barnes","ARI","LB","15082","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.435835694051,2.1920310216783,NA,NA,1.04631728045326,0.0707106781186548,4.38951841359773,2.12132034355964,0,0,2020,1998-04-02,NA,NA,NA,NA
"Mack Wilson","ARI","LB","14169","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.7114730878187,5.02045814642449,NA,NA,0,0,2.37053824362606,0.565685424949238,0,0,2019,1998-02-14,NA,NA,NA,NA
"Payton Wilson","PIT","LB","16716","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.8504249291785,4.80832611206852,NA,NA,0,0,1.60212464589235,0.919238815542512,0,0,2024,2000-04-21,"Q","Head",2024,0
"Cedric Gray","TEN","LB","16667","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2543909348442,16.4048773235279,NA,NA,0,0,1.35155807365439,0.989949493661167,0,0,2024,2002-10-30,"IR","Shoulder",2024,0
"SirVocea Dennis","TB","LB","16314","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.9977337110482,7.63675323681472,NA,NA,0,0,0.675779036827196,0.494974746830583,0,0,2023,2000-03-09,"Q","Undisclosed",2024,0
"Brian Asamoah","MIN","LB","15829","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2232294617564,3.39411254969543,NA,NA,0,0,0.722096317280453,0.424264068711929,0,0,2022,2000-03-29,NA,NA,NA,NA
"Trevin Wallace","CAR","LB","16704","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.9050991501416,7.77817459305202,NA,NA,0,0,0.907365439093485,0.14142135623731,0,0,2024,2003-02-22,NA,NA,NA,NA
"Anthony Walker","MIA","LB","13306","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6082152974504,9.75807358037436,NA,NA,0,0,2.46317280453258,0.707106781186548,0,0,2017,1995-08-08,"Q","Undisclosed",2024,0
"Tyrice Knight","SEA","LB","16722","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2672804532578,4.17193000900063,NA,NA,0,0,1.3242209631728,0.494974746830583,0,0,2024,1999-12-20,NA,NA,NA,NA
"Kyle Van Noy","BAL","LB","11723","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.6294617563739,0.565685424949239,NA,NA,0,0,3.32422096317281,0.494974746830583,0,0,2014,1991-03-26,NA,NA,NA,NA
"Kamu Grugier-Hill","MIN","LB","12828","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.4062322946176,3.95979797464467,NA,NA,0.324220963172805,0.494974746830583,1.3242209631728,0.494974746830583,0,0,2016,1994-05-16,NA,NA,NA,NA
"Ty'Ron Hopper","GB","LB","16710","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.692492917847,6.57609306503489,NA,NA,0,0,1.13895184135977,0.212132034355964,0,0,2024,2001-04-26,NA,NA,NA,NA
"JD Bertrand","ATL","LB","16733","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.686402266289,4.10121933088198,NA,NA,0.277903682719547,0.424264068711929,0.277903682719547,0.424264068711929,0.6,0,2024,2000-05-05,NA,NA,NA,NA
"Tommy Eichenberg","LVR","LB","16666","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1260623229462,12.0208152801713,NA,NA,0,0,0.536827195467422,0.707106781186548,0,0,2024,2001-01-11,NA,NA,NA,NA
"Marist Liufau","DAL","LB","16707","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5664305949009,5.44472221513642,NA,NA,0,0,0.277903682719547,0.424264068711929,0,0,2024,2001-02-09,NA,NA,NA,NA
"Jaylan Ford","NO","LB","16669","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.87776203966006,6.29325035256027,NA,NA,0,0,0.536827195467422,0.707106781186548,0,0,2024,2001-11-28,"Q","Hamstring",2024,0
"Jeremiah Trotter Jr.","PHI","LB","16664","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.92407932011332,6.22253967444162,NA,NA,0,0,0.536827195467422,0.707106781186548,0,0,2024,2002-12-24,NA,NA,NA,NA
"Jaquan Brisker","CHI","DB","15835","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.8160311284047,27.7117307517803,NA,NA,1.03396887159533,0.154363550898564,6.79737354085603,0.545714427258461,0.0995136186770428,0.0974492119535444,2022,1999-04-20,"Q","Undisclosed",2024,0
"Jessie Bates","ATL","DB","13737","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.3656225680934,22.1253083594878,NA,NA,4.12052529182879,1.20359684589883,9.31517509727627,0.311057929149458,0.576580739299611,0.316709938849019,2018,1997-02-26,NA,NA,NA,NA
"Julian Love","SEA","DB","14179","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.3346498054475,23.114477121681,NA,NA,2.49348249027237,0.557530070116552,9.30196498054475,1.52875666657937,0.119416342412451,0.116939054344253,2019,1998-03-19,NA,NA,NA,NA
"Reed Blankenship","PHI","DB","16018","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.939046692607,22.4412339549895,NA,NA,2.3843579766537,0.602040853657238,8.61856031128405,0.371860615203441,0.109464980544747,0.107194133148899,2022,1999-03-02,NA,NA,NA,NA
"Budda Baker","ARI","DB","13251","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.0068287937743,17.7965507148082,NA,NA,1.66554474708171,0.314830241005149,4.88017509727626,1.59846881899514,0.0945379377431907,0.0925767513558672,2017,1996-01-10,NA,NA,NA,NA
"Nate Hobbs","LVR","DB","15441","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.6823346303502,30.8873113203299,NA,NA,1.69519455252918,0.398429136886145,7.67762645914397,1.41471815895943,0.446240272373541,0.248495490481538,2021,1999-06-24,NA,NA,NA,NA
"Kamren Curl","LAR","DB","15001","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.7556420233463,24.145513725928,NA,NA,1.40531128404669,0.456621134862478,7.38468871595331,4.15901186755467,0.0995136186770428,0.0974492119535444,2020,1999-03-03,NA,NA,NA,NA
"Taylor Rapp","BUF","DB","14186","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.764766536965,33.5082764358143,NA,NA,2.6877626459144,1.3523781638569,7.67863813229572,4.05486496133572,0.109464980544747,0.107194133148899,2019,1970-01-01,NA,NA,NA,NA
"Kevin Byard","CHI","DB","12752","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.6124124513619,24.2696633612781,NA,NA,2.2520233463035,0.92547065746285,6.20908560311284,2.48491532601673,0.119416342412451,0.116939054344253,2016,1993-08-17,"Q","Undisclosed",2024,0
"Xavier McKinney","GB","DB","14908","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.2406031128405,18.6063156288458,NA,NA,2.62698443579767,0.365674812770275,9.29252918287938,0.66764788660082,0.275121595330739,0.0243623029883861,2020,1999-08-09,NA,NA,NA,NA
"Grant Delpit","CLE","DB","14907","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.9565758754864,24.3766130275423,NA,NA,2.26484435797665,0.621770239232994,7.10289883268483,1.06314622369564,0.410924124513619,0.185153502711734,2020,1998-09-20,NA,NA,NA,NA
"Minkah Fitzpatrick","PIT","DB","13713","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.9301556420234,25.2580568443884,NA,NA,3.10196498054475,0.82896399757042,8.83352140077821,1.02756562964419,0.114440661478599,0.112066593746576,2018,1996-11-17,NA,NA,NA,NA
"Taron Johnson","BUF","DB","13764","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.92453307393,23.879311642751,NA,NA,0.777821011673152,0.320490457274902,6.86075875486381,1.27232535871438,0.0845865758754864,0.0828318301605128,2018,1996-07-27,"Q","Quadriceps",2024,0
"Antoine Winfield","TB","DB","14909","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.3341828793774,19.3785261848464,NA,NA,2.09758754863813,0.106010984793967,8.65807392996109,1.25984912015682,0.124392023346304,0.12181151494193,2020,1998-08-16,NA,NA,NA,NA
"Kyle Dugger","NE","DB","14921","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.6174902723735,23.3008761275369,NA,NA,2.73640077821012,0.397842961256238,8.35157587548638,0.406917225139863,0.8178453307393,0.570077889928235,2020,1996-03-22,NA,NA,NA,NA
"Justin Reid","KC","DB","13717","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.6766147859922,21.7165561075807,NA,NA,1.04503891050584,0.464799545576298,6.43149805447471,2.94735394552496,0.0995136186770428,0.0974492119535444,2018,1997-02-15,NA,NA,NA,NA
"Justin Reid","KC","DB","13717","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.6766147859922,21.7165561075807,NA,NA,1.04503891050584,0.464799545576298,6.43149805447471,2.94735394552496,0.0995136186770428,0.0974492119535444,2018,2002-05-24,NA,NA,NA,NA
"Jevon Holland","MIA","DB","15366","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.277607003891,23.6976964509808,NA,NA,1.85132295719844,0.15306888592995,7.08410505836576,1.05335541822862,0.506434824902724,0.287475175262956,2021,2000-03-03,"Q","Undisclosed",2024,0
"Donovan Wilson","DAL","DB","14283","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.2250778210117,22.793297829455,NA,NA,1.7843579766537,0.478431238798589,3.51101167315175,2.03875768160163,0.340778210116732,0.155918739125671,2019,1970-01-01,NA,NA,NA,NA
"Camryn Bynum","MIN","DB","15418","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.2330155642023,11.9791482531009,NA,NA,1.92941634241245,0.409785019737918,6.93784046692607,0.203417592462207,0.0895622568093385,0.0877042907581899,2021,1998-07-19,NA,NA,NA,NA
"Brandon Jones","DEN","DB","14910","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.7743774319066,25.8102910057388,NA,NA,1.81373540856031,0.174645467694465,6.03060311284047,1.91171301148813,0.0995136186770428,0.0974492119535444,2020,1998-04-02,"Q","Hamstring",2024,0
"Jimmie Ward","HOU","DB","11768","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.273579766537,29.7716544995726,NA,NA,2.96778210116732,1.87161610064088,7.32607003891051,2.48554721175298,0.0995136186770428,0.0974492119535444,2014,1991-07-18,NA,NA,NA,NA
"Jalen Pitre","HOU","DB","15850","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.3488521400778,22.419486040711,NA,NA,1.80140077821012,1.55949755017406,6.93367704280156,1.27321664591951,0.114440661478599,0.112066593746576,2022,1999-06-03,NA,NA,NA,NA
"Jordan Poyer","MIA","DB","11317","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.9335019455253,19.5177754895322,NA,NA,2.84169260700389,1.08616544497744,7.01130350194553,1.02673237810755,0.255218871595331,0.043852145379095,2013,1991-04-25,"Q","Thumb",2024,0
"Derwin James","LAC","DB","13714","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.1639299610895,10.2029447896726,NA,NA,1.73013618677043,0.4091298353612,6.78581712062257,0.753231535360401,0.0845865758754864,0.0828318301605128,2018,1996-08-03,NA,NA,NA,NA
